ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,APPROVED
5010645,F,Y,Y,2,67500.0,Working,Higher education,Married,House / apartment,-11925,-1621,1,0,0,0,Other,4.0,0
5010647,M,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-8843,-495,1,1,1,0,Laborers,3.0,1
5010652,M,Y,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,-11055,-1074,1,0,0,0,Laborers,1.0,1
5010653,M,Y,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,1,0,0,0,Laborers,4.0,1
5010672,F,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15514,-8714,1,0,0,0,Other,3.0,0
5010676,M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-20815,-829,1,0,0,1,Security staff,2.0,0
5010689,M,Y,Y,0,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20659,-313,1,1,1,1,Laborers,1.0,1
5010691,M,N,N,0,202500.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-12180,-405,1,0,0,0,Other,2.0,1
5010709,M,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13828,-6004,1,1,1,0,Laborers,4.0,0
5010743,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-22014,-10236,1,1,1,0,Core staff,2.0,1
5010764,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,1,1,1,0,Laborers,1.0,1
5010772,F,N,N,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-15533,-3386,1,0,0,0,Other,2.0,1
5010773,F,N,Y,0,135000.0,Working,Higher education,Married,With parents,-14160,-4635,1,0,0,0,Sales staff,2.0,0
5010779,F,Y,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-14474,-2259,1,0,0,1,Core staff,3.0,1
5010789,F,N,Y,1,99000.0,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,1,0,0,0,Laborers,3.0,1
5010795,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-13941,-5334,1,1,1,0,Medicine staff,2.0,0
5010797,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2.0,1
5010819,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0,1
5010835,M,Y,Y,2,139500.0,Working,Secondary / secondary special,Married,House / apartment,-17281,-5578,1,1,0,0,Drivers,4.0,1
5010836,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18656,-2656,1,0,0,0,Laborers,2.0,0
5010840,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11050,-921,1,0,0,0,Cleaning staff,3.0,1
5010843,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-11822,-739,1,0,0,1,Sales staff,2.0,1
5010850,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17864,-7070,1,0,0,1,Other,3.0,0
5010856,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16562,-1043,1,0,0,0,Security staff,2.0,1
5010862,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173,-678,1,0,1,1,Core staff,3.0,1
5010883,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-9910,-678,1,0,0,0,Managers,3.0,0
5010916,M,Y,Y,0,243000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13533,-2535,1,0,1,0,Laborers,2.0,1
5010921,F,N,N,0,94500.0,Working,Secondary / secondary special,Widow,Rented apartment,-22265,-829,1,0,0,1,Sales staff,1.0,1
5010934,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16814,-6614,1,0,0,0,Other,1.0,1
5010944,F,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13768,-2565,1,0,0,0,Managers,3.0,0
5010953,M,Y,Y,0,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14733,-1379,1,0,0,0,Sales staff,2.0,1
5010960,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-11505,-1043,1,0,0,1,Laborers,2.0,0
5010962,F,N,N,0,256500.0,Commercial associate,Higher education,Married,House / apartment,-11212,-2565,1,0,0,1,HR staff,2.0,0
5010972,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13617,-2748,1,0,0,0,Waiters/barmen staff,3.0,1
5010977,F,N,Y,0,67500.0,Working,Secondary / secondary special,Separated,Municipal apartment,-13225,-829,1,1,0,0,Sales staff,1.0,0
5010980,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18045,-1805,1,0,0,0,Drivers,1.0,1
5010981,M,Y,N,1,270000.0,Working,Incomplete higher,Married,House / apartment,-15053,-3386,1,0,0,0,Managers,3.0,1
5010986,F,N,Y,0,121500.0,Commercial associate,Higher education,Single / not married,Rented apartment,-11118,-3873,1,1,0,0,Sales staff,1.0,0
5010990,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,2.0,1
5011011,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12021,-130,1,0,1,1,Sales staff,2.0,1
5011022,M,Y,Y,2,99000.0,State servant,Secondary / secondary special,Married,With parents,-16558,-3235,1,0,0,0,Drivers,4.0,1
5011028,F,N,Y,0,292500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16588,-1013,1,0,0,1,Sales staff,2.0,1
5011031,F,N,Y,1,135000.0,Working,Academic degree,Civil marriage,House / apartment,-17489,-7557,1,0,1,0,Other,3.0,0
5018417,M,Y,Y,2,697500.0,Commercial associate,Higher education,Separated,House / apartment,-14184,-5295,1,0,0,0,Sales staff,3.0,1
5018422,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18817,-1094,1,0,0,0,Laborers,2.0,0
5018428,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12626,-5295,1,0,0,0,Laborers,1.0,0
5018430,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17067,-243,1,0,0,0,Drivers,3.0,0
5018439,F,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-20227,-5416,1,0,0,0,Core staff,1.0,1
5018444,F,N,Y,1,675000.0,Commercial associate,Higher education,Married,House / apartment,-15843,-1398,1,0,1,0,Sales staff,3.0,0
5018477,F,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-19156,-4504,1,0,0,0,Other,2.0,1
5018480,M,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17935,-363,1,0,1,0,Laborers,3.0,1
5018492,M,Y,Y,1,675000.0,Working,Higher education,Married,House / apartment,-16338,-4654,1,1,1,0,Managers,3.0,0
5018498,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18950,-1002,1,1,1,0,Cooking staff,2.0,1
5021193,F,N,N,0,225000.0,Working,Higher education,Separated,House / apartment,-12904,-4297,1,0,1,0,Laborers,1.0,1
5021212,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,-12763,-2255,1,0,1,0,Core staff,3.0,0
5021219,M,Y,N,0,310500.0,Working,Higher education,Single / not married,House / apartment,-9930,-674,1,0,0,0,Laborers,1.0,1
5021234,F,N,Y,1,67500.0,Commercial associate,Higher education,Married,House / apartment,-12450,-1466,1,0,0,0,Laborers,3.0,1
5021250,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18456,-6791,1,0,0,0,Managers,2.0,1
5021263,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19121,-735,1,0,0,0,Sales staff,1.0,0
5021264,F,N,N,0,135000.0,Working,Incomplete higher,Single / not married,Rented apartment,-11448,-1982,1,0,0,0,Accountants,1.0,1
5021266,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-14512,-4596,1,0,0,0,Laborers,3.0,1
5021273,M,Y,Y,0,110250.0,Working,Higher education,Single / not married,House / apartment,-14129,-5758,1,0,0,0,Other,1.0,1
5021283,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15594,-705,1,0,0,0,Cooking staff,3.0,1
5021291,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-11901,-183,1,0,0,1,Core staff,3.0,0
5021298,F,N,Y,0,90000.0,Working,Higher education,Single / not married,House / apartment,-15329,-1371,1,0,0,1,Core staff,1.0,1
5021302,M,N,N,1,472500.0,Commercial associate,Higher education,Married,With parents,-8907,-913,1,0,0,1,Other,3.0,1
5021305,M,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16896,-248,1,0,0,0,Laborers,2.0,1
5021344,M,N,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14940,-1644,1,0,0,0,Laborers,2.0,0
5021346,F,Y,Y,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14172,-2131,1,0,0,0,Sales staff,2.0,0
5021347,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,-11448,-1066,1,1,1,0,Other,2.0,1
5021350,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19972,-6610,1,0,0,0,Laborers,2.0,0
5021354,F,N,Y,2,67500.0,State servant,Incomplete higher,Married,With parents,-13259,-213,1,0,0,0,Core staff,4.0,0
5021365,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18454,-7518,1,0,0,0,Drivers,2.0,1
5021382,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11007,-762,1,0,0,0,Other,3.0,1
5021410,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-20066,-3988,1,1,1,0,Private service staff,2.0,1
5021429,F,N,Y,0,126000.0,Commercial associate,Higher education,Single / not married,House / apartment,-18907,-2470,1,0,0,0,Sales staff,1.0,1
5021434,M,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-17110,-370,1,0,0,0,Laborers,3.0,1
5021444,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,With parents,-13315,-5204,1,1,1,0,Core staff,2.0,0
5021448,F,N,Y,0,196650.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21415,-2744,1,0,0,0,Cleaning staff,2.0,0
5021455,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19040,-1070,1,1,1,0,Sales staff,2.0,1
5021458,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-11501,-735,1,0,0,0,Core staff,3.0,0
5021464,F,Y,Y,1,166500.0,Working,Higher education,Married,House / apartment,-11782,-705,1,0,0,0,Core staff,3.0,0
5021466,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8378,-370,1,0,0,0,Core staff,2.0,1
5021474,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10450,-1218,1,0,1,1,Laborers,3.0,1
5021475,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11905,-2470,1,0,1,1,Cooking staff,2.0,0
5021487,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-10665,-1493,1,0,0,0,Laborers,2.0,1
5021490,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10682,-609,1,0,1,0,Sales staff,1.0,0
5021493,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,-15760,-1858,1,0,0,0,Sales staff,3.0,0
5021500,M,Y,Y,4,292500.0,Working,Secondary / secondary special,Married,House / apartment,-14150,-401,1,0,0,0,Laborers,6.0,1
5021508,F,N,Y,0,144000.0,State servant,Secondary / secondary special,Married,House / apartment,-18136,-10110,1,0,1,0,High skill tech staff,2.0,1
5021533,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,With parents,-12807,-2404,1,0,0,0,Laborers,2.0,0
5021538,F,Y,N,1,306000.0,Working,Higher education,Married,House / apartment,-9310,-1678,1,0,0,0,Other,3.0,0
5021544,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,Medicine staff,2.0,1
5021553,F,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14335,-856,1,0,0,0,Sales staff,3.0,0
5021554,M,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,Drivers,2.0,1
5021566,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-15097,-5027,1,0,0,0,Other,2.0,0
5021572,M,N,N,0,270000.0,State servant,Incomplete higher,Married,House / apartment,-9787,-1674,1,0,0,0,Other,2.0,1
5021586,F,Y,Y,0,247500.0,Working,Incomplete higher,Separated,House / apartment,-19672,-1375,1,1,0,0,Accountants,1.0,1
5021594,M,Y,Y,1,306000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19201,-1309,1,0,1,0,Managers,3.0,0
5021614,M,Y,Y,1,189000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16893,-1521,1,0,0,0,Sales staff,3.0,1
5021616,F,Y,Y,0,270000.0,Working,Incomplete higher,Married,House / apartment,-11038,-2408,1,0,0,0,Other,2.0,1
5021617,F,N,Y,0,99000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15250,-517,1,0,0,0,Cooking staff,2.0,0
5021620,F,Y,Y,3,126000.0,Working,Higher education,Married,House / apartment,-15003,-122,1,0,0,0,Managers,5.0,1
5021630,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-11701,-3262,1,0,0,0,Other,2.0,1
5021639,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21456,-425,1,0,0,0,Medicine staff,2.0,0
5021662,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13788,-640,1,1,0,0,Laborers,3.0,1
5021678,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18745,-3653,1,0,0,0,Cleaning staff,1.0,1
5021688,M,Y,Y,1,225000.0,Working,Incomplete higher,Married,House / apartment,-13205,-248,1,0,0,0,Managers,3.0,1
5021693,M,Y,Y,2,337500.0,Working,Incomplete higher,Married,House / apartment,-12418,-1678,1,0,1,0,Laborers,4.0,0
5021696,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18520,-2101,1,0,1,1,Core staff,2.0,0
5021702,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15174,-3292,1,1,0,0,Sales staff,3.0,0
5021708,F,N,Y,2,202500.0,Working,Lower secondary,Married,House / apartment,-13483,-5204,1,0,0,1,Laborers,4.0,1
5021730,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16971,-1375,1,0,0,1,Cleaning staff,3.0,1
5021733,F,N,Y,0,135000.0,Commercial associate,Higher education,Widow,House / apartment,-13471,-1797,1,0,0,0,Sales staff,1.0,1
5021740,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,1
5021756,F,Y,Y,0,432000.0,Commercial associate,Incomplete higher,Married,House / apartment,-12719,-1218,1,0,1,1,Managers,2.0,1
5021761,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,With parents,-16978,-821,1,0,0,0,Other,2.0,1
5021769,F,N,Y,1,67500.0,Working,Higher education,Married,House / apartment,-12774,-517,1,0,0,0,High skill tech staff,3.0,1
5021772,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,1
5021788,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15021,-6879,1,0,0,0,High skill tech staff,4.0,1
5021808,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11009,-366,1,0,0,0,Laborers,1.0,0
5021809,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18545,-425,1,0,0,0,Laborers,2.0,0
5021810,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,1
5021822,F,N,Y,0,162000.0,Working,Higher education,Married,House / apartment,-17383,-4692,1,0,0,0,Medicine staff,2.0,0
5021826,M,N,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-15532,-1587,1,0,0,0,High skill tech staff,2.0,1
5021827,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,-13156,-1917,1,0,0,0,Laborers,2.0,1
5021832,F,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11938,-2162,1,0,0,0,Accountants,3.0,1
5021844,F,N,Y,1,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8993,-152,1,1,0,0,Medicine staff,3.0,1
5021847,F,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-10190,-279,1,0,0,0,Other,3.0,0
5021854,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-10981,-1766,1,0,0,1,Laborers,2.0,0
5021873,M,Y,N,0,171000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9545,-156,1,0,0,0,Laborers,1.0,0
5021879,M,Y,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-217,1,0,1,0,Laborers,4.0,1
5021922,F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,-12952,-1587,1,0,1,0,Core staff,2.0,0
5021926,F,Y,Y,2,135000.0,Working,Higher education,Separated,House / apartment,-20425,-5453,1,1,1,0,Sales staff,3.0,0
5021940,F,Y,Y,0,445500.0,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2.0,1
5021954,F,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,With parents,-9130,-2105,1,0,0,0,High skill tech staff,1.0,1
5021958,F,Y,Y,0,76500.0,Working,Higher education,Married,House / apartment,-17743,-4205,1,0,0,0,Other,2.0,0
5021964,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,-11720,-1191,1,0,0,0,Sales staff,3.0,0
5021987,M,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-9303,-852,1,0,0,0,Sales staff,2.0,1
5021997,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18863,-1644,1,0,0,1,Other,2.0,1
5022000,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20102,-1039,1,0,0,0,Laborers,1.0,1
5022003,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9952,-1613,1,0,0,0,Other,1.0,1
5022029,M,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14868,-3013,1,1,0,1,Security staff,3.0,0
5022038,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10049,-1405,1,0,0,1,Sales staff,2.0,1
5090394,F,Y,N,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11714,-1740,1,0,0,1,Core staff,2.0,0
5022046,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,Office apartment,-14917,-8157,1,1,1,0,Drivers,2.0,1
5022048,M,N,Y,0,202500.0,Working,Higher education,Single / not married,House / apartment,-12811,-4327,1,0,0,0,Other,1.0,1
5022056,F,N,Y,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-14731,-4931,1,0,0,1,Laborers,2.0,1
5022066,F,N,Y,0,216000.0,Working,Higher education,Married,With parents,-11445,-3657,1,0,1,0,Core staff,2.0,0
